-2.50149891 0.05783258 0.06866664
-2.50021891 0.05783258 0.06866664
-2.49893891 0.05783258 0.06866664
-2.49765891 0.05783258 0.06866664
-2.49637891 0.05783258 0.06866664
-2.49509891 0.05783258 0.06866664
-2.49381891 0.05783258 0.06866664
-2.49253891 0.05783258 0.06866664
-2.49125891 0.01312296 0.06866664
-2.48997891 0.05783258 0.06866664
-2.48869891 0.05783258 0.06866664
-2.48741891 0.05783258 0.06866664
-2.48613891 0.05783258 0.06866664
-2.48485891 0.05783258 0.06866664
-2.48357891 0.05783258 0.06866664
-2.48229891 0.05783258 0.06866664
-2.48101891 0.05783258 0.06866664
-2.47973891 0.05783258 0.06866664
-2.47845891 0.05783258 0.06866664
-2.47717891 0.05783258 0.06866664
-2.47589891 0.05783258 0.06866664
-2.47461891 0.01312296 0.06866664
-2.47333891 0.05783258 0.06866664
-2.47205891 0.05783258 0.06866664
-2.47077891 0.05783258 0.06866664
-2.46949891 0.05783258 0.06866664
-2.46821891 0.05783258 0.06866664
-2.46693891 0.05783258 0.06866664
-2.46565891 0.05783258 0.06866664
-2.46437891 0.05783258 0.06866664
-2.46309891 0.05783258 0.06866664
-2.46181891 0.05783258 0.06866664
-2.46053891 0.05783258 0.06866664
-2.45925891 0.05783258 0.06866664
-2.45797891 0.05783258 0.06866664
-2.45669891 0.05783258 0.06866664
-2.45541891 0.05783258 0.06866664
-2.45413891 0.05783258 0.06866664
-2.45285891 0.05783258 0.06866664
-2.45157891 0.05783258 0.06866664
-2.45029891 0.05783258 0.06866664
-2.44901891 0.05783258 0.06866664
-2.44773891 0.01312296 0.06866664
-2.44645891 0.05783258 0.06866664
-2.44517891 0.05783258 0.06866664
-2.44389891 0.05783258 0.06866664
-2.44261891 0.05783258 0.06866664
-2.44133891 0.05783258 0.06866664
-2.44005891 0.05783258 0.06866664
-2.43877891 0.01312296 0.06866664
-2.43749891 0.01312296 0.06866664
-2.43621891 0.05783258 0.06866664
-2.43493891 0.01312296 0.06866664
-2.43365891 0.05783258 0.06866664
-2.43237891 0.05783258 0.06866664
-2.43109891 0.05783258 0.06866664
-2.42981891 0.05783258 0.06866664
-2.42853891 0.05783258 0.06866664
-2.42725891 0.05783258 0.06866664
-2.42597891 0.05783258 0.06866664
-2.42469891 0.05783258 0.06866664
-2.42341891 0.01312296 0.06866664
-2.42213891 0.05783258 0.06866664
-2.42085891 0.05783258 0.06866664
-2.41957891 0.05783258 0.06866664
-2.41829891 0.01312296 0.06866664
-2.41701891 0.05783258 0.06866664
-2.41573891 0.05783258 0.06866664
-2.41445891 0.05783258 0.06866664
-2.41317891 0.01312296 0.06866664
-2.41189891 0.05783258 0.06866664
-2.41061891 0.01312296 0.06866664
-2.40933891 0.05783258 0.06866664
-2.40805891 0.05783258 0.06866664
-2.40677891 0.05783258 0.06866664
-2.40549891 0.05783258 0.06866664
-2.40421891 0.05783258 0.06866664
-2.40293891 0.05783258 0.06866664
-2.40165891 0.05783258 0.06866664
-2.40037891 0.05783258 0.06866664
-2.39909891 0.05783258 0.06866664
-2.39781891 0.05783258 0.06866664
-2.39653891 0.05783258 0.06866664
-2.39525891 0.10254220 0.06866664
-2.39397891 4.84221900 0.68941310
-2.39269891 4.88692900 1.66478500
-2.39141891 4.88692900 2.28553100
-2.39013891 4.88692900 2.72896500
-2.38885891 4.88692900 3.03933800
-2.38757891 4.84221900 3.26105500
-2.38629891 4.88692900 3.43836800
-2.38501891 4.84221900 3.52717700
-2.38373891 4.88692900 3.61583300
-2.38245891 4.84221900 3.66008500
-2.38117891 4.84221900 3.70448900
-2.37989891 4.84221900 3.79314600
-2.37861891 4.84221900 3.79314600
-2.37733891 4.84221900 3.83755000
-2.37605891 4.84221900 3.88180200
-2.37477891 4.84221900 3.88180200
-2.37349891 4.88692900 3.88180200
-2.37221891 4.84221900 3.88180200
-2.37093891 4.84221900 3.88180200
-2.36965891 4.84221900 3.92620600
-2.36837891 4.84221900 3.92620600
-2.36709891 4.84221900 3.92620600
-2.36581891 4.84221900 3.97045800
-2.36453891 4.88692900 3.92620600
-2.36325891 4.84221900 3.97045800
-2.36197891 4.84221900 3.97045800
-2.36069891 4.84221900 3.97045800
-2.35941891 4.84221900 3.97045800
-2.35813891 4.84221900 3.97045800
-2.35685891 4.84221900 3.97045800
-2.35557891 4.84221900 3.97045800
-2.35429891 4.84221900 3.97045800
-2.35301891 4.84221900 3.97045800
-2.35173891 4.84221900 3.97045800
-2.35045891 4.84221900 3.97045800
-2.34917891 4.84221900 3.97045800
-2.34789891 4.84221900 3.97045800
-2.34661891 4.84221900 3.97045800
-2.34533891 4.88692900 3.97045800
-2.34405891 4.84221900 3.97045800
-2.34277891 4.84221900 3.97045800
-2.34149891 4.88692900 3.97045800
-2.34021891 4.84221900 3.97045800
-2.33893891 4.84221900 3.97045800
-2.33765891 4.84221900 3.97045800
-2.33637891 4.84221900 3.97045800
-2.33509891 4.84221900 3.97045800
-2.33381891 4.84221900 3.97045800
-2.33253891 4.84221900 3.97045800
-2.33125891 4.84221900 3.97045800
-2.32997891 4.84221900 3.97045800
-2.32869891 4.84221900 3.97045800
-2.32741891 4.84221900 3.97045800
-2.32613891 4.84221900 3.97045800
-2.32485891 4.84221900 3.97045800
-2.32357891 4.84221900 3.97045800
-2.32229891 4.84221900 3.97045800
-2.32101891 4.84221900 3.97045800
-2.31973891 4.84221900 3.97045800
-2.31845891 4.84221900 3.97045800
-2.31717891 4.84221900 3.97045800
-2.31589891 4.84221900 3.97045800
