-100.15999578 2.01178000 2.64030900
-100.07999578 2.01178000 2.64030900
-99.99999578 2.01178000 2.64030900
-99.91999578 1.92236100 2.64030900
-99.83999578 2.01178000 2.64030900
-99.75999578 1.92236100 2.64030900
-99.67999578 2.01178000 2.64030900
-99.59999579 2.01178000 2.64030900
-99.51999579 1.92236100 2.64030900
-99.43999579 1.92236100 2.64030900
-99.35999579 1.92236100 2.64030900
-99.27999579 2.01178000 2.64030900
-99.19999579 1.92236100 2.64030900
-99.11999579 1.92236100 2.64030900
-99.03999579 1.92236100 2.64030900
-98.95999579 1.92236100 2.64030900
-98.87999579 1.92236100 2.64030900
-98.79999579 2.01178000 2.64030900
-98.71999579 2.01178000 2.64030900
-98.63999579 1.92236100 2.64030900
-98.55999579 1.92236100 2.64030900
-98.47999579 2.01178000 2.64030900
-98.39999579 1.92236100 2.64030900
-98.31999579 2.01178000 2.64030900
-98.23999579 2.01178000 2.64030900
-98.15999579 2.01178000 2.64030900
-98.07999579 2.01178000 2.64030900
-97.99999579 1.92236100 2.64030900
-97.91999580 2.01178000 2.64030900
-97.83999580 1.92236100 2.64030900
-97.75999580 1.92236100 2.64030900
-97.67999580 1.92236100 2.64030900
-97.59999580 1.92236100 2.64030900
-97.51999580 1.92236100 2.64030900
-97.43999580 2.01178000 2.64030900
-97.35999580 2.01178000 2.64030900
-97.27999580 1.92236100 2.64030900
-97.19999580 2.01178000 2.64030900
-97.11999580 1.92236100 2.64030900
-97.03999580 1.92236100 2.64030900
-96.95999580 2.01178000 2.64030900
-96.87999580 2.01178000 2.64030900
-96.79999580 2.01178000 2.68471300
-96.71999580 2.01178000 2.64030900
-96.63999580 2.01178000 2.64030900
-96.55999580 2.01178000 2.64030900
-96.47999580 2.01178000 2.64030900
-96.39999580 2.01178000 2.64030900
-96.31999581 1.92236100 2.64030900
-96.23999581 1.92236100 2.64030900
-96.15999581 1.92236100 2.64030900
-96.07999581 2.01178000 2.64030900
-95.99999581 2.01178000 2.64030900
-95.91999581 1.92236100 2.64030900
-95.83999581 2.01178000 2.64030900
-95.75999581 2.01178000 2.64030900
-95.67999581 2.01178000 2.64030900
-95.59999581 2.01178000 2.64030900
-95.51999581 2.01178000 2.64030900
-95.43999581 2.01178000 2.64030900
-95.35999581 2.01178000 2.64030900
-95.27999581 2.01178000 2.64030900
-95.19999581 2.01178000 2.64030900
-95.11999581 1.92236100 2.64030900
-95.03999581 2.01178000 2.64030900
-94.95999581 2.01178000 2.64030900
-94.87999581 1.92236100 2.64030900
-94.79999581 1.92236100 2.64030900
-94.71999581 2.01178000 2.64030900
-94.63999582 2.01178000 2.64030900
-94.55999582 1.92236100 2.64030900
-94.47999582 2.01178000 2.64030900
-94.39999582 2.01178000 2.64030900
-94.31999582 2.01178000 2.64030900
-94.23999582 2.01178000 2.64030900
-94.15999582 2.01178000 2.64030900
-94.07999582 2.01178000 2.64030900
-93.99999582 1.92236100 2.64030900
-93.91999582 2.01178000 2.64030900
-93.83999582 1.92236100 2.64030900
-93.75999582 1.92236100 2.64030900
-93.67999582 1.92236100 2.64030900
-93.59999582 2.01178000 2.64030900
-93.51999582 1.92236100 2.64030900
-93.43999582 1.92236100 2.64030900
-93.35999582 2.01178000 2.64030900
-93.27999582 2.01178000 2.64030900
-93.19999582 2.01178000 2.64030900
-93.11999582 2.01178000 2.64030900
-93.03999582 2.01178000 2.64030900
-92.95999583 1.92236100 2.64030900
-92.87999583 2.01178000 2.64030900
-92.79999583 1.92236100 2.64030900
-92.71999583 2.01178000 2.64030900
-92.63999583 2.01178000 2.64030900
-92.55999583 2.01178000 2.64030900
-92.47999583 2.01178000 2.68471300
-92.39999583 2.01178000 2.64030900
-92.31999583 2.01178000 2.64030900
-92.23999583 2.01178000 2.64030900
-92.15999583 2.01178000 2.64030900
-92.07999583 2.01178000 2.64030900
-91.99999583 1.92236100 2.64030900
-91.91999583 2.01178000 2.64030900
-91.83999583 1.92236100 2.64030900
-91.75999583 2.01178000 2.64030900
-91.67999583 1.92236100 2.64030900
-91.59999583 1.92236100 2.64030900
-91.51999583 1.92236100 2.64030900
-91.43999583 2.01178000 2.64030900
-91.35999584 2.01178000 2.64030900
-91.27999584 2.01178000 2.64030900
-91.19999584 2.01178000 2.64030900
-91.11999584 2.01178000 2.64030900
-91.03999584 2.01178000 2.64030900
-90.95999584 2.01178000 2.64030900
-90.87999584 2.01178000 2.64030900
-90.79999584 2.01178000 2.64030900
-90.71999584 2.01178000 2.64030900
-90.63999584 1.92236100 2.64030900
-90.55999584 2.01178000 2.64030900
-90.47999584 2.01178000 2.64030900
-90.39999584 2.01178000 2.64030900
-90.31999584 1.92236100 2.64030900
-90.23999584 2.01178000 2.64030900
-90.15999584 2.01178000 2.64030900
-90.07999584 2.01178000 2.64030900
-89.99999584 2.01178000 2.64030900
-89.91999584 1.92236100 2.64030900
-89.83999584 2.01178000 2.64030900
-89.75999584 2.01178000 2.64030900
-89.67999585 2.01178000 2.64030900
-89.59999585 1.92236100 2.64030900
-89.51999585 2.01178000 2.64030900
-89.43999585 2.01178000 2.64030900
-89.35999585 2.01178000 2.64030900
-89.27999585 2.01178000 2.64030900
-89.19999585 1.92236100 2.64030900
-89.11999585 1.92236100 2.64030900
-89.03999585 2.01178000 2.64030900
-88.95999585 2.01178000 2.64030900
-88.87999585 2.01178000 2.64030900
-88.79999585 2.01178000 2.64030900
-88.71999585 2.01178000 2.64030900
-88.63999585 1.92236100 2.64030900
-88.55999585 1.92236100 2.64030900
-88.47999585 1.92236100 2.64030900
-88.39999585 2.01178000 2.64030900
-88.31999585 1.92236100 2.64030900
-88.23999585 2.01178000 2.64030900
-88.15999585 1.92236100 2.64030900
-88.07999586 2.01178000 2.64030900
-87.99999586 1.92236100 2.64030900
-87.91999586 2.01178000 2.64030900
-87.83999586 2.01178000 2.64030900
-87.75999586 2.01178000 2.64030900
-87.67999586 2.01178000 2.64030900
-87.59999586 2.01178000 2.64030900
-87.51999586 1.92236100 2.64030900
-87.43999586 2.01178000 2.64030900
-87.35999586 2.01178000 2.64030900
-87.27999586 2.01178000 2.64030900
-87.19999586 2.01178000 2.64030900
-87.11999586 1.92236100 2.64030900
-87.03999586 2.01178000 2.64030900
-86.95999586 1.92236100 2.64030900
-86.87999586 2.01178000 2.64030900
-86.79999586 1.92236100 2.64030900
-86.71999586 2.01178000 2.64030900
-86.63999586 2.01178000 2.64030900
-86.55999586 2.01178000 2.64030900
-86.47999586 1.92236100 2.64030900
-86.39999587 2.01178000 2.64030900
-86.31999587 2.01178000 2.64030900
-86.23999587 1.92236100 2.64030900
-86.15999587 2.01178000 2.64030900
-86.07999587 2.01178000 2.64030900
-85.99999587 2.01178000 2.64030900
-85.91999587 1.92236100 2.64030900
